/Graph
Time (s),posX (Meters),posY (Meters),posZ (Meters)
105.25000,-9.2340e-01,+4.0637e-01,+1.9216e-02
105.30000,-9.2320e-01,+4.0679e-01,+1.9211e-02
105.35001,-9.2299e-01,+4.0723e-01,+1.9211e-02
105.40000,-9.2278e-01,+4.0768e-01,+1.9216e-02
105.45000,-9.2259e-01,+4.0810e-01,+1.9211e-02
105.50000,-9.2239e-01,+4.0850e-01,+1.9217e-02
105.55000,-9.2220e-01,+4.0895e-01,+1.9214e-02
105.60001,-9.2199e-01,+4.0940e-01,+1.9225e-02
105.65000,-9.2176e-01,+4.0982e-01,+1.9224e-02
105.70000,-9.2158e-01,+4.1023e-01,+1.9221e-02
105.75000,-9.2137e-01,+4.1067e-01,+1.9214e-02
105.80000,-9.2116e-01,+4.1113e-01,+1.9213e-02
105.85001,-9.2097e-01,+4.1156e-01,+1.9221e-02
105.90000,-9.2077e-01,+4.1197e-01,+1.9228e-02
105.95000,-9.2060e-01,+4.1237e-01,+1.9232e-02
106.00000,-9.2039e-01,+4.1281e-01,+1.9227e-02
106.05000,-9.2019e-01,+4.1325e-01,+1.9217e-02
106.10001,-9.2001e-01,+4.1367e-01,+1.9220e-02
106.15000,-9.1981e-01,+4.1408e-01,+1.9227e-02
106.20000,-9.1960e-01,+4.1449e-01,+1.9215e-02
106.25000,-9.1938e-01,+4.1495e-01,+1.9220e-02
106.30000,-9.1917e-01,+4.1537e-01,+1.9226e-02
106.35001,-9.1893e-01,+4.1574e-01,+1.9218e-02
106.40000,-9.1874e-01,+4.1612e-01,+1.9213e-02
106.45000,-9.1856e-01,+4.1648e-01,+1.9212e-02
106.50000,-9.1836e-01,+4.1693e-01,+1.9217e-02
106.55000,-9.1792e-01,+4.1790e-01,+1.9216e-02
106.60001,-9.1767e-01,+4.1845e-01,+1.9216e-02
106.65000,-9.1751e-01,+4.1885e-01,+1.9215e-02
106.70000,-9.1731e-01,+4.1932e-01,+1.9218e-02
106.75000,-9.1663e-01,+4.2086e-01,+1.9212e-02
106.80000,-9.1638e-01,+4.2145e-01,+1.9213e-02
106.85001,-9.1622e-01,+4.2183e-01,+1.9210e-02
106.90000,-9.1603e-01,+4.2227e-01,+1.9215e-02
106.95000,-9.1589e-01,+4.2270e-01,+1.9218e-02
107.00000,-9.1573e-01,+4.2311e-01,+1.9224e-02
107.05000,-9.1557e-01,+4.2350e-01,+1.9220e-02
107.10001,-9.1542e-01,+4.2393e-01,+1.9213e-02
107.15000,-9.1521e-01,+4.2435e-01,+1.9210e-02
107.20000,-9.1503e-01,+4.2478e-01,+1.9228e-02
107.25000,-9.1483e-01,+4.2514e-01,+1.9233e-02
107.30000,-9.1464e-01,+4.2550e-01,+1.9222e-02
107.35001,-9.1442e-01,+4.2594e-01,+1.9225e-02
107.40000,-9.1417e-01,+4.2636e-01,+1.9225e-02
107.45000,-9.1394e-01,+4.2677e-01,+1.9221e-02
107.50000,-9.1370e-01,+4.2719e-01,+1.9223e-02
107.55000,-9.1349e-01,+4.2764e-01,+1.9226e-02
107.60001,-9.1326e-01,+4.2806e-01,+1.9221e-02
107.65000,-9.1306e-01,+4.2847e-01,+1.9216e-02
107.70000,-9.1285e-01,+4.2888e-01,+1.9214e-02
107.75000,-9.1259e-01,+4.2933e-01,+1.9220e-02
107.80000,-9.1238e-01,+4.2977e-01,+1.9229e-02
107.85001,-9.1219e-01,+4.3016e-01,+1.9223e-02
107.90000,-9.1205e-01,+4.3053e-01,+1.9233e-02
107.95000,-9.1184e-01,+4.3100e-01,+1.9224e-02
108.00000,-9.1162e-01,+4.3145e-01,+1.9225e-02
108.05000,-9.1140e-01,+4.3189e-01,+1.9224e-02
108.10001,-9.1117e-01,+4.3229e-01,+1.9229e-02
108.15000,-9.1093e-01,+4.3267e-01,+1.9219e-02
108.20000,-9.1069e-01,+4.3307e-01,+1.9217e-02
108.25000,-9.1043e-01,+4.3354e-01,+1.9217e-02
108.30000,-9.1020e-01,+4.3398e-01,+1.9223e-02
108.35001,-9.0996e-01,+4.3438e-01,+1.9218e-02
108.40000,-9.0975e-01,+4.3476e-01,+1.9218e-02
108.45000,-9.0953e-01,+4.3521e-01,+1.9226e-02
108.50000,-9.0930e-01,+4.3567e-01,+1.9229e-02
108.55000,-9.0910e-01,+4.3610e-01,+1.9221e-02
108.60001,-9.0890e-01,+4.3652e-01,+1.9219e-02
108.65000,-9.0871e-01,+4.3691e-01,+1.9221e-02
108.70000,-9.0851e-01,+4.3734e-01,+1.9224e-02
108.75000,-9.0834e-01,+4.3780e-01,+1.9218e-02
108.80000,-9.0813e-01,+4.3820e-01,+1.9224e-02
108.85001,-9.0789e-01,+4.3863e-01,+1.9218e-02
108.90000,-9.0764e-01,+4.3903e-01,+1.9215e-02
108.95000,-9.0742e-01,+4.3943e-01,+1.9213e-02
109.00000,-9.0722e-01,+4.3981e-01,+1.9217e-02
109.05000,-9.0702e-01,+4.4019e-01,+1.9212e-02
109.10001,-9.0679e-01,+4.4060e-01,+1.9217e-02
109.15000,-9.0659e-01,+4.4100e-01,+1.9218e-02
109.20000,-9.0637e-01,+4.4136e-01,+1.9221e-02
109.25000,-9.0613e-01,+4.4180e-01,+1.9217e-02
109.30000,-9.0591e-01,+4.4222e-01,+1.9219e-02
109.35001,-9.0572e-01,+4.4264e-01,+1.9220e-02
109.40000,-9.0554e-01,+4.4305e-01,+1.9220e-02
109.45000,-9.0537e-01,+4.4346e-01,+1.9225e-02
109.50000,-9.0511e-01,+4.4391e-01,+1.9217e-02
109.55000,-9.0487e-01,+4.4435e-01,+1.9215e-02
109.60001,-9.0464e-01,+4.4477e-01,+1.9214e-02
109.65000,-9.0443e-01,+4.4516e-01,+1.9208e-02
109.70000,-9.0422e-01,+4.4558e-01,+1.9205e-02
109.75000,-9.0398e-01,+4.4601e-01,+1.9208e-02
109.80000,-9.0377e-01,+4.4643e-01,+1.9208e-02
109.85001,-9.0355e-01,+4.4683e-01,+1.9213e-02
109.90000,-9.0331e-01,+4.4728e-01,+1.9211e-02
109.95000,-9.0310e-01,+4.4771e-01,+1.9210e-02
110.00000,-9.0287e-01,+4.4813e-01,+1.9220e-02
110.05000,-9.0265e-01,+4.4858e-01,+1.9213e-02
110.10001,-9.0241e-01,+4.4905e-01,+1.9214e-02
110.15000,-9.0220e-01,+4.4947e-01,+1.9218e-02
110.20000,-9.0201e-01,+4.4985e-01,+1.9214e-02
110.25000,-9.0179e-01,+4.5031e-01,+1.9213e-02
110.30000,-9.0156e-01,+4.5076e-01,+1.9214e-02
110.35001,-9.0137e-01,+4.5119e-01,+1.9214e-02
110.40000,-9.0066e-01,+4.5270e-01,+1.9218e-02
110.45000,-9.0042e-01,+4.5323e-01,+1.9208e-02
110.50000,-9.0023e-01,+4.5364e-01,+1.9212e-02
110.55000,-9.0003e-01,+4.5406e-01,+1.9214e-02
110.60001,-8.9986e-01,+4.5448e-01,+1.9218e-02
110.65000,-8.9968e-01,+4.5486e-01,+1.9216e-02
110.70000,-8.9951e-01,+4.5523e-01,+1.9217e-02
110.75000,-8.9931e-01,+4.5567e-01,+1.9218e-02
110.80000,-8.9911e-01,+4.5610e-01,+1.9216e-02
110.85001,-8.9895e-01,+4.5644e-01,+1.9208e-02
110.90000,-8.9876e-01,+4.5685e-01,+1.9211e-02
110.95000,-8.9856e-01,+4.5727e-01,+1.9218e-02
111.00000,-8.9837e-01,+4.5766e-01,+1.9219e-02
111.05000,-8.9818e-01,+4.5805e-01,+1.9218e-02
111.10001,-8.9801e-01,+4.5841e-01,+1.9216e-02
111.15000,-8.9781e-01,+4.5884e-01,+1.9214e-02
111.20000,-8.9762e-01,+4.5926e-01,+1.9226e-02
111.25000,-8.9743e-01,+4.5964e-01,+1.9215e-02
111.30000,-8.9727e-01,+4.5999e-01,+1.9227e-02
111.35001,-8.9706e-01,+4.6044e-01,+1.9227e-02
111.40000,-8.9685e-01,+4.6085e-01,+1.9212e-02
111.45000,-8.9668e-01,+4.6118e-01,+1.9218e-02
111.50000,-8.9648e-01,+4.6160e-01,+1.9219e-02
111.55000,-8.9625e-01,+4.6202e-01,+1.9221e-02
111.60001,-8.9604e-01,+4.6242e-01,+1.9217e-02
111.65000,-8.9581e-01,+4.6280e-01,+1.9223e-02
111.70000,-8.9562e-01,+4.6317e-01,+1.9224e-02
111.75000,-8.9546e-01,+4.6354e-01,+1.9212e-02
111.80000,-8.9530e-01,+4.6396e-01,+1.9216e-02
111.85001,-8.9513e-01,+4.6437e-01,+1.9213e-02
111.90000,-8.9443e-01,+4.6588e-01,+1.9209e-02
111.95000,-8.9419e-01,+4.6644e-01,+1.9206e-02
112.00000,-8.9348e-01,+4.6797e-01,+1.9201e-02
112.05000,-8.9297e-01,+4.6906e-01,+1.9204e-02
112.10001,-8.9273e-01,+4.6955e-01,+1.9199e-02
112.15000,-8.9254e-01,+4.6994e-01,+1.9201e-02
112.20000,-8.9232e-01,+4.7038e-01,+1.9206e-02
112.25000,-8.9212e-01,+4.7081e-01,+1.9208e-02
112.30000,-8.9191e-01,+4.7121e-01,+1.9214e-02
112.35001,-8.9173e-01,+4.7159e-01,+1.9221e-02
112.40000,-8.9153e-01,+4.7202e-01,+1.9213e-02
112.45000,-8.9130e-01,+4.7246e-01,+1.9219e-02
112.50000,-8.9109e-01,+4.7289e-01,+1.9216e-02
112.55000,-8.9091e-01,+4.7330e-01,+1.9213e-02
112.60001,-8.9072e-01,+4.7368e-01,+1.9214e-02
112.65000,-8.9053e-01,+4.7407e-01,+1.9226e-02
112.70000,-8.9031e-01,+4.7451e-01,+1.9220e-02
112.75000,-8.9010e-01,+4.7492e-01,+1.9218e-02
112.80000,-8.8989e-01,+4.7531e-01,+1.9219e-02
112.85001,-8.8970e-01,+4.7569e-01,+1.9223e-02
112.90000,-8.8947e-01,+4.7612e-01,+1.9217e-02
112.95000,-8.8925e-01,+4.7654e-01,+1.9218e-02
113.00000,-8.8906e-01,+4.7695e-01,+1.9223e-02
113.05000,-8.8888e-01,+4.7735e-01,+1.9213e-02
113.10001,-8.8867e-01,+4.7779e-01,+1.9217e-02
113.15000,-8.8847e-01,+4.7821e-01,+1.9218e-02
113.20000,-8.8828e-01,+4.7862e-01,+1.9216e-02
113.25000,-8.8809e-01,+4.7899e-01,+1.9225e-02
113.30000,-8.8791e-01,+4.7940e-01,+1.9220e-02
113.35001,-8.8770e-01,+4.7983e-01,+1.9215e-02
113.40000,-8.8750e-01,+4.8025e-01,+1.9220e-02
113.45000,-8.8729e-01,+4.8065e-01,+1.9222e-02
113.50000,-8.8709e-01,+4.8102e-01,+1.9224e-02
113.55000,-8.8684e-01,+4.8150e-01,+1.9229e-02
113.60001,-8.8659e-01,+4.8196e-01,+1.9230e-02
113.65000,-8.8633e-01,+4.8239e-01,+1.9220e-02
113.70000,-8.8607e-01,+4.8278e-01,+1.9216e-02
113.75000,-8.8581e-01,+4.8317e-01,+1.9218e-02
113.80000,-8.8554e-01,+4.8361e-01,+1.9225e-02
113.85001,-8.8529e-01,+4.8403e-01,+1.9221e-02
113.90000,-8.8501e-01,+4.8443e-01,+1.9222e-02
113.95000,-8.8479e-01,+4.8482e-01,+1.9212e-02
114.00000,-8.8455e-01,+4.8526e-01,+1.9218e-02
114.05000,-8.8429e-01,+4.8567e-01,+1.9218e-02
114.10001,-8.8407e-01,+4.8608e-01,+1.9221e-02
114.15000,-8.8386e-01,+4.8648e-01,+1.9223e-02
114.20000,-8.8359e-01,+4.8696e-01,+1.9224e-02
114.25000,-8.8334e-01,+4.8742e-01,+1.9229e-02
114.30000,-8.8317e-01,+4.8787e-01,+1.9227e-02
114.35001,-8.8301e-01,+4.8828e-01,+1.9219e-02
114.40000,-8.8280e-01,+4.8871e-01,+1.9212e-02
114.45000,-8.8261e-01,+4.8919e-01,+1.9218e-02
114.50000,-8.8185e-01,+4.9067e-01,+1.9214e-02
114.55000,-8.8126e-01,+4.9176e-01,+1.9214e-02
114.60001,-8.8103e-01,+4.9218e-01,+1.9220e-02
114.65000,-8.8082e-01,+4.9257e-01,+1.9210e-02
114.70000,-8.8057e-01,+4.9297e-01,+1.9216e-02
114.75000,-8.8034e-01,+4.9335e-01,+1.9217e-02
114.80000,-8.8014e-01,+4.9372e-01,+1.9219e-02
114.85001,-8.7992e-01,+4.9406e-01,+1.9219e-02
114.90000,-8.7970e-01,+4.9446e-01,+1.9221e-02
114.95000,-8.7949e-01,+4.9488e-01,+1.9222e-02
115.00000,-8.7929e-01,+4.9527e-01,+1.9225e-02
115.05000,-8.7904e-01,+4.9569e-01,+1.9237e-02
115.10001,-8.7875e-01,+4.9617e-01,+1.9230e-02
115.15000,-8.7851e-01,+4.9656e-01,+1.9221e-02
115.20000,-8.7831e-01,+4.9693e-01,+1.9213e-02
115.25000,-8.7805e-01,+4.9738e-01,+1.9220e-02
115.30000,-8.7781e-01,+4.9781e-01,+1.9222e-02
115.35001,-8.7757e-01,+4.9818e-01,+1.9228e-02
115.40000,-8.7728e-01,+4.9858e-01,+1.9213e-02
115.45000,-8.7698e-01,+4.9901e-01,+1.9216e-02
115.50000,-8.7673e-01,+4.9943e-01,+1.9215e-02
115.55000,-8.7645e-01,+4.9983e-01,+1.9217e-02
115.60001,-8.7621e-01,+5.0022e-01,+1.9213e-02
115.65000,-8.7599e-01,+5.0059e-01,+1.9225e-02
115.70000,-8.7573e-01,+5.0105e-01,+1.9214e-02
115.75000,-8.7546e-01,+5.0147e-01,+1.9219e-02
115.80000,-8.7522e-01,+5.0189e-01,+1.9222e-02
115.85001,-8.7498e-01,+5.0228e-01,+1.9222e-02
115.90000,-8.7476e-01,+5.0265e-01,+1.9221e-02
115.95000,-8.7449e-01,+5.0306e-01,+1.9219e-02
116.00000,-8.7425e-01,+5.0348e-01,+1.9212e-02
116.05000,-8.7402e-01,+5.0387e-01,+1.9215e-02
116.10001,-8.7378e-01,+5.0424e-01,+1.9221e-02
116.15000,-8.7354e-01,+5.0468e-01,+1.9211e-02
116.20000,-8.7327e-01,+5.0510e-01,+1.9215e-02
116.25000,-8.7302e-01,+5.0549e-01,+1.9220e-02
116.30000,-8.7278e-01,+5.0587e-01,+1.9214e-02
116.35001,-8.7256e-01,+5.0624e-01,+1.9215e-02
116.40000,-8.7230e-01,+5.0667e-01,+1.9213e-02
116.45000,-8.7202e-01,+5.0708e-01,+1.9217e-02
116.50000,-8.7177e-01,+5.0749e-01,+1.9218e-02
116.55000,-8.7153e-01,+5.0787e-01,+1.9219e-02
116.60001,-8.7130e-01,+5.0824e-01,+1.9224e-02
116.65000,-8.7108e-01,+5.0861e-01,+1.9214e-02
116.70000,-8.7082e-01,+5.0906e-01,+1.9216e-02
116.75000,-8.7059e-01,+5.0949e-01,+1.9217e-02
116.80000,-8.7041e-01,+5.0984e-01,+1.9211e-02
116.85001,-8.7017e-01,+5.1022e-01,+1.9220e-02
116.90000,-8.6991e-01,+5.1064e-01,+1.9212e-02
116.95000,-8.6966e-01,+5.1106e-01,+1.9217e-02
117.00000,-8.6943e-01,+5.1147e-01,+1.9220e-02
117.05000,-8.6919e-01,+5.1189e-01,+1.9211e-02
117.10001,-8.6893e-01,+5.1233e-01,+1.9217e-02
117.15000,-8.6868e-01,+5.1276e-01,+1.9219e-02
117.20000,-8.6845e-01,+5.1315e-01,+1.9214e-02
117.25000,-8.6822e-01,+5.1356e-01,+1.9217e-02
117.30000,-8.6794e-01,+5.1400e-01,+1.9228e-02
117.35001,-8.6766e-01,+5.1442e-01,+1.9229e-02
117.40000,-8.6743e-01,+5.1484e-01,+1.9217e-02
117.45000,-8.6723e-01,+5.1525e-01,+1.9225e-02
117.50000,-8.6700e-01,+5.1568e-01,+1.9220e-02
117.55000,-8.6671e-01,+5.1609e-01,+1.9219e-02
117.60001,-8.6647e-01,+5.1650e-01,+1.9220e-02
117.65000,-8.6623e-01,+5.1689e-01,+1.9221e-02
117.70000,-8.6597e-01,+5.1730e-01,+1.9225e-02
117.75000,-8.6568e-01,+5.1773e-01,+1.9220e-02
117.80000,-8.6542e-01,+5.1813e-01,+1.9221e-02
117.85001,-8.6517e-01,+5.1852e-01,+1.9220e-02
117.90000,-8.6494e-01,+5.1889e-01,+1.9219e-02
117.95000,-8.6473e-01,+5.1925e-01,+1.9221e-02
118.00000,-8.6446e-01,+5.1971e-01,+1.9227e-02
118.05000,-8.6421e-01,+5.2017e-01,+1.9223e-02
118.10001,-8.6396e-01,+5.2059e-01,+1.9214e-02
118.15000,-8.6374e-01,+5.2102e-01,+1.9228e-02
118.20000,-8.6351e-01,+5.2140e-01,+1.9225e-02
118.25000,-8.6327e-01,+5.2185e-01,+1.9227e-02
118.30000,-8.6301e-01,+5.2227e-01,+1.9223e-02
118.35001,-8.6271e-01,+5.2262e-01,+1.9231e-02
118.40000,-8.6246e-01,+5.2298e-01,+1.9217e-02
118.45000,-8.6223e-01,+5.2335e-01,+1.9220e-02
118.50000,-8.6201e-01,+5.2372e-01,+1.9217e-02
118.55000,-8.6175e-01,+5.2414e-01,+1.9229e-02
118.60001,-8.6145e-01,+5.2452e-01,+1.9223e-02
118.65000,-8.6119e-01,+5.2484e-01,+1.9217e-02
118.70000,-8.6096e-01,+5.2518e-01,+1.9213e-02
118.75000,-8.6068e-01,+5.2558e-01,+1.9219e-02
118.80000,-8.5982e-01,+5.2702e-01,+1.9209e-02
118.85001,-8.5950e-01,+5.2758e-01,+1.9209e-02
118.90000,-8.5929e-01,+5.2795e-01,+1.9211e-02
118.95000,-8.5903e-01,+5.2839e-01,+1.9214e-02
119.00000,-8.5878e-01,+5.2880e-01,+1.9217e-02
119.05000,-8.5856e-01,+5.2914e-01,+1.9217e-02
119.10001,-8.5839e-01,+5.2947e-01,+1.9227e-02
119.15000,-8.5819e-01,+5.2991e-01,+1.9242e-02
119.20000,-8.5805e-01,+5.3035e-01,+1.9211e-02
119.25000,-8.5749e-01,+5.3128e-01,+1.9209e-02
119.30000,-8.5719e-01,+5.3174e-01,+1.9212e-02
119.35001,-8.5696e-01,+5.3211e-01,+1.9213e-02
119.40000,-8.5670e-01,+5.3252e-01,+1.9217e-02
119.45000,-8.5645e-01,+5.3292e-01,+1.9217e-02
119.50000,-8.5621e-01,+5.3330e-01,+1.9218e-02
119.55000,-8.5598e-01,+5.3366e-01,+1.9223e-02
119.60001,-8.5574e-01,+5.3406e-01,+1.9223e-02
119.65000,-8.5550e-01,+5.3445e-01,+1.9219e-02
119.70000,-8.5525e-01,+5.3483e-01,+1.9223e-02
119.75000,-8.5493e-01,+5.3519e-01,+1.9228e-02
119.80000,-8.5457e-01,+5.3553e-01,+1.9217e-02
119.85001,-8.5428e-01,+5.3595e-01,+1.9209e-02
119.90000,-8.5400e-01,+5.3636e-01,+1.9215e-02
119.95000,-8.5375e-01,+5.3675e-01,+1.9223e-02
120.00000,-8.5348e-01,+5.3712e-01,+1.9219e-02
120.05000,-8.5322e-01,+5.3748e-01,+1.9228e-02
120.10001,-8.5295e-01,+5.3787e-01,+1.9219e-02
120.15000,-8.5267e-01,+5.3830e-01,+1.9221e-02
120.20000,-8.5245e-01,+5.3871e-01,+1.9213e-02
120.25000,-8.5221e-01,+5.3909e-01,+1.9215e-02
120.30000,-8.5199e-01,+5.3946e-01,+1.9222e-02
120.35001,-8.5175e-01,+5.3982e-01,+1.9215e-02
120.40000,-8.5147e-01,+5.4025e-01,+1.9219e-02
120.45000,-8.5121e-01,+5.4064e-01,+1.9223e-02
120.50000,-8.5100e-01,+5.4100e-01,+1.9229e-02
120.55000,-8.5073e-01,+5.4139e-01,+1.9228e-02
120.60001,-8.5044e-01,+5.4179e-01,+1.9220e-02
120.65000,-8.5017e-01,+5.4220e-01,+1.9223e-02
120.70000,-8.4990e-01,+5.4259e-01,+1.9216e-02
120.75000,-8.4966e-01,+5.4296e-01,+1.9223e-02
120.80000,-8.4942e-01,+5.4332e-01,+1.9238e-02
120.85001,-8.4915e-01,+5.4365e-01,+1.9215e-02
120.90000,-8.4883e-01,+5.4402e-01,+1.9216e-02
120.95000,-8.4858e-01,+5.4443e-01,+1.9209e-02
121.00000,-8.4829e-01,+5.4480e-01,+1.9212e-02
121.05000,-8.4802e-01,+5.4516e-01,+1.9224e-02
121.10001,-8.4773e-01,+5.4557e-01,+1.9222e-02
121.15000,-8.4749e-01,+5.4600e-01,+1.9220e-02
121.20000,-8.4729e-01,+5.4633e-01,+1.9214e-02
121.25000,-8.4706e-01,+5.4670e-01,+1.9208e-02
121.30000,-8.4683e-01,+5.4710e-01,+1.9211e-02
121.35001,-8.4659e-01,+5.4749e-01,+1.9213e-02
121.40000,-8.4634e-01,+5.4784e-01,+1.9218e-02
121.45000,-8.4612e-01,+5.4817e-01,+1.9216e-02
121.50000,-8.4587e-01,+5.4853e-01,+1.9213e-02
121.55000,-8.4561e-01,+5.4892e-01,+1.9216e-02
121.60001,-8.4534e-01,+5.4928e-01,+1.9218e-02
121.65000,-8.4508e-01,+5.4968e-01,+1.9217e-02
121.70000,-8.4481e-01,+5.5012e-01,+1.9235e-02
121.75000,-8.4458e-01,+5.5053e-01,+1.9216e-02
121.80000,-8.4436e-01,+5.5085e-01,+1.9218e-02
121.85001,-8.4412e-01,+5.5126e-01,+1.9221e-02
121.90000,-8.4387e-01,+5.5168e-01,+1.9222e-02
121.95000,-8.4364e-01,+5.5206e-01,+1.9217e-02
122.00000,-8.4340e-01,+5.5239e-01,+1.9217e-02
122.05000,-8.4315e-01,+5.5279e-01,+1.9214e-02
122.10001,-8.4288e-01,+5.5321e-01,+1.9223e-02
122.15000,-8.4269e-01,+5.5358e-01,+1.9224e-02
122.20000,-8.4252e-01,+5.5397e-01,+1.9212e-02
122.25000,-8.4226e-01,+5.5439e-01,+1.9208e-02
122.30000,-8.4203e-01,+5.5479e-01,+1.9209e-02
122.35001,-8.4182e-01,+5.5512e-01,+1.9216e-02
122.40000,-8.4159e-01,+5.5551e-01,+1.9213e-02
122.45000,-8.4133e-01,+5.5593e-01,+1.9208e-02
122.50000,-8.4109e-01,+5.5628e-01,+1.9213e-02
122.55000,-8.4090e-01,+5.5662e-01,+1.9211e-02
122.60001,-8.4064e-01,+5.5705e-01,+1.9217e-02
122.65000,-8.4037e-01,+5.5743e-01,+1.9224e-02
122.70000,-8.4013e-01,+5.5778e-01,+1.9219e-02
122.75000,-8.3993e-01,+5.5808e-01,+1.9226e-02
122.80000,-8.3967e-01,+5.5846e-01,+1.9212e-02
122.85001,-8.3940e-01,+5.5886e-01,+1.9221e-02
122.90000,-8.3916e-01,+5.5921e-01,+1.9218e-02
122.95000,-8.3897e-01,+5.5951e-01,+1.9221e-02
123.00000,-8.3870e-01,+5.5993e-01,+1.9217e-02
123.05000,-8.3843e-01,+5.6033e-01,+1.9220e-02
123.10001,-8.3824e-01,+5.6065e-01,+1.9214e-02
123.15000,-8.3800e-01,+5.6101e-01,+1.9217e-02
123.20000,-8.3775e-01,+5.6142e-01,+1.9223e-02
123.25000,-8.3751e-01,+5.6179e-01,+1.9226e-02
123.30000,-8.3727e-01,+5.6218e-01,+1.9220e-02
123.35001,-8.3702e-01,+5.6255e-01,+1.9221e-02
123.40000,-8.3683e-01,+5.6296e-01,+1.9225e-02
123.45000,-8.3663e-01,+5.6334e-01,+1.9223e-02
123.50000,-8.3639e-01,+5.6375e-01,+1.9216e-02
123.55000,-8.3612e-01,+5.6416e-01,+1.9224e-02
123.60001,-8.3589e-01,+5.6449e-01,+1.9223e-02
123.65000,-8.3566e-01,+5.6482e-01,+1.9214e-02
123.70000,-8.3538e-01,+5.6520e-01,+1.9222e-02
123.75000,-8.3511e-01,+5.6558e-01,+1.9221e-02
123.80000,-8.3486e-01,+5.6599e-01,+1.9218e-02
123.85001,-8.3459e-01,+5.6634e-01,+1.9233e-02
123.90000,-8.3431e-01,+5.6668e-01,+1.9218e-02
123.95000,-8.3403e-01,+5.6698e-01,+1.9215e-02
124.00000,-8.3378e-01,+5.6730e-01,+1.9208e-02
124.05000,-8.3349e-01,+5.6769e-01,+1.9216e-02
124.10001,-8.3254e-01,+5.6905e-01,+1.9213e-02
124.15000,-8.3218e-01,+5.6957e-01,+1.9206e-02
124.20000,-8.3193e-01,+5.6993e-01,+1.9208e-02
124.25000,-8.3163e-01,+5.7035e-01,+1.9220e-02
124.30000,-8.3136e-01,+5.7073e-01,+1.9215e-02
124.35001,-8.3111e-01,+5.7105e-01,+1.9220e-02
124.40000,-8.3082e-01,+5.7147e-01,+1.9217e-02
124.45000,-8.3054e-01,+5.7186e-01,+1.9216e-02
124.50000,-8.3025e-01,+5.7222e-01,+1.9231e-02
124.55000,-8.3000e-01,+5.7258e-01,+1.9222e-02
124.60001,-8.2974e-01,+5.7297e-01,+1.9217e-02
124.65000,-8.2946e-01,+5.7335e-01,+1.9220e-02
124.70000,-8.2922e-01,+5.7374e-01,+1.9215e-02
124.75000,-8.2901e-01,+5.7410e-01,+1.9226e-02
124.80000,-8.2873e-01,+5.7449e-01,+1.9225e-02
124.85001,-8.2846e-01,+5.7490e-01,+1.9223e-02
124.90000,-8.2817e-01,+5.7530e-01,+1.9221e-02
124.95000,-8.2789e-01,+5.7569e-01,+1.9227e-02
125.00000,-8.2766e-01,+5.7599e-01,+1.9224e-02
125.05000,-8.2744e-01,+5.7629e-01,+1.9224e-02
125.10001,-8.2718e-01,+5.7670e-01,+1.9232e-02
125.15000,-8.2692e-01,+5.7709e-01,+1.9222e-02
125.20000,-8.2675e-01,+5.7743e-01,+1.9223e-02
125.25000,-8.2650e-01,+5.7779e-01,+1.9221e-02
125.30000,-8.2621e-01,+5.7820e-01,+1.9216e-02
125.35001,-8.2592e-01,+5.7859e-01,+1.9224e-02
125.40000,-8.2565e-01,+5.7897e-01,+1.9224e-02
125.45000,-8.2537e-01,+5.7933e-01,+1.9224e-02
125.50000,-8.2509e-01,+5.7967e-01,+1.9218e-02
125.55000,-8.2483e-01,+5.7999e-01,+1.9222e-02
125.60001,-8.2456e-01,+5.8036e-01,+1.9226e-02
125.65000,-8.2430e-01,+5.8074e-01,+1.9226e-02
125.70000,-8.2404e-01,+5.8118e-01,+1.9210e-02
125.75000,-8.2378e-01,+5.8159e-01,+1.9215e-02
125.80000,-8.2353e-01,+5.8198e-01,+1.9212e-02
125.85001,-8.2328e-01,+5.8234e-01,+1.9220e-02
125.90000,-8.2306e-01,+5.8269e-01,+1.9218e-02
125.95000,-8.2277e-01,+5.8307e-01,+1.9222e-02
126.00000,-8.2252e-01,+5.8347e-01,+1.9232e-02
126.05000,-8.2227e-01,+5.8386e-01,+1.9224e-02
126.10001,-8.2203e-01,+5.8423e-01,+1.9220e-02
126.15000,-8.2178e-01,+5.8462e-01,+1.9222e-02
126.20000,-8.2154e-01,+5.8499e-01,+1.9228e-02
126.25000,-8.2127e-01,+5.8539e-01,+1.9217e-02
126.30000,-8.2099e-01,+5.8582e-01,+1.9231e-02
126.35001,-8.2073e-01,+5.8624e-01,+1.9224e-02
126.40000,-8.2045e-01,+5.8660e-01,+1.9228e-02
126.45000,-8.2017e-01,+5.8693e-01,+1.9215e-02
126.50000,-8.1990e-01,+5.8725e-01,+1.9220e-02
126.55000,-8.1962e-01,+5.8759e-01,+1.9212e-02
126.60001,-8.1935e-01,+5.8799e-01,+1.9217e-02
126.65000,-8.1908e-01,+5.8838e-01,+1.9214e-02
126.70000,-8.1880e-01,+5.8873e-01,+1.9217e-02
126.75000,-8.1855e-01,+5.8908e-01,+1.9217e-02
126.80000,-8.1826e-01,+5.8948e-01,+1.9213e-02
126.85001,-8.1798e-01,+5.8988e-01,+1.9219e-02
126.90000,-8.1771e-01,+5.9026e-01,+1.9219e-02
126.95000,-8.1746e-01,+5.9063e-01,+1.9218e-02
127.00000,-8.1723e-01,+5.9099e-01,+1.9216e-02
